NOC,Year,Gold,Silver,Bronze,Total,AthleteCount,SportCount,EventCount,HasMedal,SexRatio,isHost
MEX,2008,2,0,2,4,83.0,23.0,73.0,1.0,0.0,0
MGL,2008,2,2,0,4,28.0,7.0,29.0,1.0,0.0,0
MHL,2008,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
MKD,2008,0,0,0,0,7.0,5.0,7.0,0.0,0.0,0
MLI,2008,0,0,0,0,17.0,4.0,6.0,0.0,0.0,0
MLT,2008,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
MNE,2008,0,0,0,0,19.0,6.0,8.0,0.0,0.0,0
MON,2008,0,0,0,0,5.0,5.0,5.0,0.0,0.0,0
MOZ,2008,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
MRI,2008,0,0,1,1,11.0,7.0,11.0,1.0,0.0,0
MTN,2008,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
MYA,2008,0,0,0,0,6.0,5.0,7.0,0.0,0.0,0
NAM,2008,0,0,0,0,10.0,4.0,10.0,0.0,0.0,0
NCA,2008,0,0,0,0,6.0,4.0,7.0,0.0,0.0,0
NED,2008,7,5,4,16,237.0,20.0,98.0,1.0,0.0,0
NEP,2008,0,0,0,0,8.0,6.0,8.0,0.0,0.0,0
NGR,2008,0,3,2,5,74.0,10.0,36.0,1.0,0.0,0
NIG,2008,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
NOR,2008,3,5,1,9,84.0,15.0,49.0,1.0,0.0,0
NRU,2008,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
NZL,2008,3,2,4,9,178.0,17.0,78.0,1.0,0.0,0
OMA,2008,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
PAK,2008,0,0,0,0,21.0,4.0,7.0,0.0,0.0,0
PAN,2008,1,0,0,1,5.0,3.0,5.0,1.0,0.0,0
PAR,2008,0,0,0,0,7.0,5.0,7.0,0.0,0.0,0
PER,2008,0,0,0,0,13.0,10.0,13.0,0.0,0.0,0
PHI,2008,0,0,0,0,15.0,8.0,17.0,0.0,0.0,0
PLE,2008,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
PLW,2008,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
PNG,2008,0,0,0,0,7.0,5.0,9.0,0.0,0.0,0
POL,2008,4,5,2,11,257.0,23.0,165.0,1.0,0.0,0
POR,2008,1,1,0,2,77.0,16.0,65.0,1.0,0.0,0
PRK,2008,2,2,2,6,58.0,12.0,38.0,1.0,0.0,0
PUR,2008,0,0,0,0,22.0,8.0,31.0,0.0,0.0,0
QAT,2008,0,0,0,0,20.0,6.0,14.0,0.0,0.0,0
ROU,2008,4,1,4,9,101.0,16.0,80.0,1.0,0.0,0
RSA,2008,0,1,0,1,134.0,20.0,89.0,1.0,0.0,0
RUS,2008,24,13,23,60,452.0,29.0,242.0,1.0,0.0,0
RWA,2008,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
SAM,2008,0,1,0,1,6.0,5.0,7.0,0.0,0.0,0
SEN,2008,0,0,0,0,15.0,7.0,16.0,0.0,0.0,0
SEY,2008,0,0,0,0,9.0,6.0,9.0,0.0,0.0,0
SGP,2008,0,1,0,1,25.0,6.0,25.0,1.0,0.0,0
SKN,2008,0,0,0,0,4.0,1.0,5.0,0.0,0.0,0
SLE,2008,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
SLO,2008,1,2,2,5,61.0,11.0,60.0,1.0,0.0,0
SMR,2008,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
SOL,2008,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
SOM,2008,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
SRB,2008,0,1,2,3,87.0,11.0,42.0,1.0,0.0,0
SRI,2008,0,0,0,0,8.0,6.0,9.0,0.0,0.0,0
SSD,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
STP,2008,0,0,0,0,3.0,2.0,4.0,0.0,0.0,0
SUD,2008,0,1,0,1,9.0,2.0,8.0,1.0,0.0,0
SUI,2008,2,1,4,7,83.0,20.0,75.0,1.0,0.0,0
SUR,2008,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
SVK,2008,3,3,0,6,57.0,14.0,54.0,1.0,0.0,0
SWE,2008,0,4,1,5,123.0,20.0,81.0,1.0,0.0,0
SWZ,2008,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
SYR,2008,0,0,0,0,7.0,5.0,7.0,0.0,0.0,0
TAN,2008,0,0,0,0,9.0,2.0,6.0,0.0,0.0,0
TGA,2008,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
THA,2008,2,2,2,6,47.0,12.0,43.0,1.0,0.0,0
TJK,2008,0,1,1,2,15.0,8.0,16.0,1.0,0.0,0
TKM,2008,0,0,0,0,10.0,6.0,9.0,0.0,0.0,0
TLS,2008,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
TOG,2008,0,0,1,1,4.0,4.0,4.0,1.0,0.0,0
TPE,2008,1,1,2,4,79.0,15.0,41.0,1.0,0.0,0
TTO,2008,1,1,0,2,28.0,4.0,19.0,1.0,0.0,0
TUN,2008,1,0,0,1,26.0,10.0,28.0,1.0,0.0,0
TUR,2008,1,1,3,5,67.0,12.0,67.0,1.0,0.0,0
TUV,2008,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
UAE,2008,0,0,0,0,8.0,7.0,9.0,0.0,0.0,0
UGA,2008,0,0,0,0,11.0,4.0,10.0,0.0,0.0,0
UKR,2008,7,4,11,22,243.0,24.0,177.0,1.0,0.0,0
URU,2008,0,0,0,0,12.0,6.0,12.0,0.0,0.0,0
USA,2008,36,39,37,112,587.0,32.0,258.0,1.0,0.0,0
UZB,2008,0,1,3,4,56.0,14.0,67.0,1.0,0.0,0
VAN,2008,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
VEN,2008,0,0,1,1,108.0,21.0,83.0,1.0,0.0,0
VIE,2008,0,1,0,1,13.0,8.0,18.0,1.0,0.0,0
VIN,2008,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
YEM,2008,0,0,0,0,5.0,4.0,8.0,0.0,0.0,0
ZAM,2008,0,0,0,0,8.0,4.0,8.0,0.0,0.0,0
ZIM,2008,1,3,0,4,13.0,6.0,15.0,1.0,0.0,0
AFG,2012,0,0,1,1,6.0,4.0,6.0,1.0,0.0,0
ALB,2012,0,0,0,0,9.0,5.0,9.0,0.0,0.0,0
ALG,2012,1,0,0,1,38.0,12.0,29.0,1.0,0.0,0
AND,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
ANG,2012,0,0,0,0,33.0,6.0,10.0,0.0,0.0,0
ANT,2012,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
ARG,2012,1,1,2,4,137.0,23.0,66.0,1.0,0.0,0
ARM,2012,0,1,1,2,24.0,9.0,30.0,1.0,0.0,0
ARU,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
ASA,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
AUS,2012,8,15,12,35,405.0,29.0,208.0,1.0,0.0,0
AUT,2012,0,0,0,0,70.0,19.0,69.0,0.0,0.0,0
AZE,2012,2,2,5,9,52.0,15.0,57.0,1.0,0.0,0
BAH,2012,1,0,0,1,21.0,2.0,16.0,1.0,0.0,0
BAN,2012,0,0,0,0,5.0,5.0,7.0,0.0,0.0,0
BAR,2012,0,0,0,0,6.0,3.0,6.0,0.0,0.0,0
BDI,2012,0,0,0,0,6.0,3.0,6.0,0.0,0.0,0
BEL,2012,0,1,2,3,111.0,16.0,71.0,1.0,0.0,0
BEN,2012,0,0,0,0,5.0,4.0,5.0,0.0,0.0,0
BER,2012,0,0,0,0,8.0,5.0,7.0,0.0,0.0,0
BHU,2012,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0
BIH,2012,0,0,0,0,6.0,4.0,8.0,0.0,0.0,0
BIZ,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
BLR,2012,2,5,3,10,160.0,23.0,110.0,1.0,0.0,0
BOL,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
BOT,2012,0,1,0,1,4.0,2.0,4.0,1.0,0.0,0
BRA,2012,3,5,9,17,246.0,27.0,138.0,1.0,0.0,0
BRN,2012,1,0,0,1,12.0,3.0,11.0,1.0,0.0,0
BRU,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
BUL,2012,0,2,1,3,63.0,17.0,56.0,1.0,0.0,0
BUR,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
CAF,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
CAM,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
CAN,2012,2,6,10,18,272.0,28.0,179.0,1.0,0.0,0
CAY,2012,0,0,0,0,4.0,2.0,5.0,0.0,0.0,0
CGO,2012,0,0,0,0,7.0,3.0,6.0,0.0,0.0,0
CHA,2012,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0
CHI,2012,0,0,0,0,35.0,17.0,36.0,0.0,0.0,0
CHN,2012,39,31,22,92,365.0,29.0,206.0,1.0,0.0,0
CIV,2012,0,0,0,0,9.0,6.0,10.0,0.0,0.0,0
CMR,2012,0,0,1,1,32.0,9.0,16.0,0.0,0.0,0
COD,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
COK,2012,0,0,0,0,8.0,5.0,9.0,0.0,0.0,0
COL,2012,1,3,5,9,101.0,19.0,81.0,1.0,0.0,0
COM,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
CPV,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
CRC,2012,0,0,0,0,11.0,6.0,11.0,0.0,0.0,0
CRO,2012,3,1,2,6,107.0,17.0,53.0,1.0,0.0,0
CUB,2012,5,3,7,15,109.0,14.0,86.0,1.0,0.0,0
CYP,2012,0,1,0,1,13.0,7.0,12.0,1.0,0.0,0
CZE,2012,4,4,3,11,133.0,21.0,99.0,1.0,0.0,0
DEN,2012,2,4,3,9,113.0,17.0,69.0,1.0,0.0,0
DJI,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
DMA,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
DOM,2012,1,1,0,2,33.0,10.0,21.0,1.0,0.0,0
ECU,2012,0,0,0,0,36.0,11.0,34.0,0.0,0.0,0
EGY,2012,0,3,1,4,109.0,21.0,87.0,1.0,0.0,0
ERI,2012,0,0,0,0,12.0,2.0,7.0,0.0,0.0,0
ESA,2012,0,0,0,0,10.0,7.0,11.0,0.0,0.0,0
ESP,2012,4,10,6,20,278.0,27.0,135.0,1.0,0.0,0
EST,2012,0,1,1,2,32.0,11.0,30.0,1.0,0.0,0
ETH,2012,3,2,3,8,33.0,2.0,14.0,1.0,0.0,0
FIJ,2012,0,0,0,0,9.0,6.0,9.0,0.0,0.0,0
FIN,2012,0,2,1,3,56.0,14.0,61.0,1.0,0.0,0
FRA,2012,11,11,13,35,324.0,28.0,188.0,1.0,0.0,0
FSM,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
GAB,2012,0,1,0,1,21.0,5.0,7.0,1.0,0.0,0
GAM,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
GBR,2012,29,18,18,65,530.0,32.0,249.0,1.0,0.0,1
GBS,2012,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
GEO,2012,1,2,3,6,34.0,10.0,35.0,1.0,0.0,0
GEQ,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
GER,2012,11,20,13,44,383.0,27.0,213.0,1.0,0.0,0
GHA,2012,0,0,0,0,7.0,4.0,7.0,0.0,0.0,0
GRE,2012,0,0,2,2,102.0,20.0,76.0,1.0,0.0,0
GRN,2012,1,0,0,1,8.0,3.0,8.0,1.0,0.0,0
GUA,2012,0,1,0,1,19.0,11.0,21.0,1.0,0.0,0
GUI,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
GUM,2012,0,0,0,0,8.0,5.0,8.0,0.0,0.0,0
GUY,2012,0,0,0,0,6.0,3.0,6.0,0.0,0.0,0
HAI,2012,0,0,0,0,5.0,2.0,5.0,0.0,0.0,0
HKG,2012,0,0,1,1,41.0,13.0,44.0,1.0,0.0,0
HON,2012,0,0,0,0,25.0,8.0,10.0,0.0,0.0,0
HUN,2012,8,4,6,18,151.0,21.0,111.0,1.0,0.0,0
INA,2012,0,2,1,3,22.0,8.0,16.0,1.0,0.0,0
IND,2012,0,2,4,6,81.0,13.0,55.0,1.0,0.0,0
IRI,2012,7,5,1,13,52.0,13.0,51.0,1.0,0.0,0
IRL,2012,1,1,4,6,64.0,14.0,54.0,1.0,0.0,0
IRQ,2012,0,0,0,0,8.0,7.0,8.0,0.0,0.0,0
ISL,2012,0,0,0,0,27.0,6.0,20.0,0.0,0.0,0
ISR,2012,0,0,0,0,37.0,10.0,41.0,0.0,0.0,0
ISV,2012,0,0,0,0,7.0,3.0,7.0,0.0,0.0,0
ITA,2012,8,9,11,28,281.0,28.0,169.0,1.0,0.0,0
IVB,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
JAM,2012,4,5,4,13,45.0,4.0,25.0,1.0,0.0,0
JOR,2012,0,0,0,0,9.0,5.0,9.0,0.0,0.0,0
JPN,2012,7,14,17,38,291.0,29.0,178.0,1.0,0.0,0
KAZ,2012,3,2,6,11,113.0,19.0,106.0,1.0,0.0,0
KEN,2012,2,4,7,13,47.0,4.0,23.0,1.0,0.0,0
KGZ,2012,0,0,0,0,14.0,8.0,15.0,0.0,0.0,0
KIR,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
KOR,2012,13,9,9,31,249.0,25.0,140.0,1.0,0.0,0
KOS,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KSA,2012,0,0,1,1,18.0,5.0,14.0,1.0,0.0,0
KUW,2012,0,0,1,1,10.0,4.0,11.0,1.0,0.0,0
LAO,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
LAT,2012,1,0,1,2,45.0,12.0,38.0,1.0,0.0,0
LBA,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
LBN,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBR,2012,0,0,0,0,3.0,1.0,3.0,0.0,0.0,0
LCA,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
LES,2012,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
LIE,2012,0,0,0,0,3.0,3.0,4.0,0.0,0.0,0
LTU,2012,2,0,3,5,62.0,14.0,54.0,1.0,0.0,0
LUX,2012,0,0,0,0,9.0,7.0,11.0,0.0,0.0,0
MAD,2012,0,0,0,0,7.0,5.0,7.0,0.0,0.0,0
MAR,2012,0,0,1,1,63.0,12.0,40.0,1.0,0.0,0
MAS,2012,0,1,1,2,28.0,9.0,25.0,1.0,0.0,0
MAW,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
MDA,2012,0,0,0,0,20.0,9.0,19.0,1.0,0.0,0
MDV,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
MEX,2012,1,3,4,8,99.0,23.0,75.0,1.0,0.0,0
MGL,2012,0,2,3,5,29.0,7.0,32.0,1.0,0.0,0
MHL,2012,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
MKD,2012,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
MLI,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
MLT,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
MNE,2012,0,1,0,1,33.0,7.0,9.0,1.0,0.0,0
MON,2012,0,0,0,0,6.0,6.0,6.0,0.0,0.0,0
MOZ,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
MRI,2012,0,0,0,0,11.0,7.0,10.0,0.0,0.0,0
MTN,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
MYA,2012,0,0,0,0,6.0,5.0,6.0,0.0,0.0,0
NAM,2012,0,0,0,0,9.0,5.0,8.0,0.0,0.0,0
NCA,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
NED,2012,6,6,8,20,173.0,19.0,95.0,1.0,0.0,0
NEP,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
NGR,2012,0,0,0,0,49.0,8.0,31.0,0.0,0.0,0
NIG,2012,0,0,0,0,6.0,5.0,6.0,0.0,0.0,0
NOR,2012,2,1,1,4,61.0,15.0,46.0,1.0,0.0,0
NRU,2012,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0
NZL,2012,6,2,5,13,178.0,16.0,87.0,1.0,0.0,0
OMA,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
PAK,2012,0,0,0,0,20.0,4.0,6.0,0.0,0.0,0
PAN,2012,0,0,0,0,8.0,5.0,8.0,0.0,0.0,0
PAR,2012,0,0,0,0,8.0,6.0,10.0,0.0,0.0,0
PER,2012,0,0,0,0,16.0,9.0,14.0,0.0,0.0,0
PHI,2012,0,0,0,0,11.0,8.0,11.0,0.0,0.0,0
PLE,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
PLW,2012,0,0,0,0,5.0,4.0,5.0,0.0,0.0,0
PNG,2012,0,0,0,0,8.0,5.0,8.0,0.0,0.0,0
POL,2012,3,2,6,11,210.0,24.0,148.0,1.0,0.0,0
POR,2012,0,1,0,1,76.0,14.0,75.0,1.0,0.0,0
PRK,2012,4,0,2,6,51.0,11.0,27.0,1.0,0.0,0
PUR,2012,0,1,1,2,25.0,8.0,25.0,1.0,0.0,0
QAT,2012,0,1,1,2,12.0,4.0,13.0,1.0,0.0,0
ROU,2012,2,4,1,7,105.0,15.0,75.0,1.0,0.0,0
RSA,2012,4,1,1,6,124.0,17.0,65.0,1.0,0.0,0
RUS,2012,18,21,26,65,427.0,30.0,238.0,1.0,0.0,0
RWA,2012,0,0,0,0,7.0,4.0,7.0,0.0,0.0,0
SAM,2012,0,0,0,0,8.0,6.0,9.0,0.0,0.0,0
SEN,2012,0,0,0,0,31.0,8.0,16.0,0.0,0.0,0
SEY,2012,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
SGP,2012,0,0,2,2,23.0,9.0,29.0,1.0,0.0,0
SKN,2012,0,0,0,0,4.0,1.0,3.0,0.0,0.0,0
SLE,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
SLO,2012,1,1,2,4,65.0,15.0,68.0,1.0,0.0,0
SMR,2012,0,0,0,0,4.0,4.0,4.0,0.0,0.0,0
SOL,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
SOM,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
SRB,2012,1,1,2,4,116.0,15.0,55.0,1.0,0.0,0
SRI,2012,0,0,0,0,7.0,4.0,8.0,0.0,0.0,0
SSD,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
STP,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
SUD,2012,0,0,0,0,6.0,2.0,5.0,0.0,0.0,0
SUI,2012,2,2,0,4,98.0,19.0,71.0,1.0,0.0,0
SUR,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
SVK,2012,0,1,3,4,47.0,11.0,52.0,1.0,0.0,0
SWE,2012,1,4,3,8,133.0,21.0,81.0,1.0,0.0,0
SWZ,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
SYR,2012,0,0,0,0,10.0,7.0,10.0,0.0,0.0,0
TAN,2012,0,0,0,0,6.0,3.0,5.0,0.0,0.0,0
TGA,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
THA,2012,0,2,2,4,37.0,15.0,37.0,1.0,0.0,0
TJK,2012,0,0,1,1,16.0,7.0,16.0,1.0,0.0,0
TKM,2012,0,0,0,0,10.0,5.0,10.0,0.0,0.0,0
TLS,2012,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
TOG,2012,0,0,0,0,6.0,5.0,6.0,0.0,0.0,0
TPE,2012,1,0,1,2,44.0,14.0,40.0,1.0,0.0,0
TTO,2012,1,1,2,4,25.0,6.0,22.0,1.0,0.0,0
TUN,2012,2,0,1,3,83.0,17.0,50.0,1.0,0.0,0
TUR,2012,1,1,1,3,112.0,16.0,80.0,1.0,0.0,0
TUV,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
UAE,2012,0,0,0,0,26.0,6.0,9.0,0.0,0.0,0
UGA,2012,1,0,0,1,15.0,4.0,12.0,1.0,0.0,0
UKR,2012,5,4,10,19,230.0,25.0,174.0,1.0,0.0,0
URU,2012,0,0,0,0,27.0,8.0,11.0,0.0,0.0,0
USA,2012,48,26,30,104,529.0,31.0,245.0,1.0,0.0,0
UZB,2012,0,0,3,3,53.0,14.0,52.0,1.0,0.0,0
VAN,2012,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
VEN,2012,1,0,0,1,68.0,15.0,70.0,1.0,0.0,0
VIE,2012,0,0,1,1,18.0,11.0,23.0,0.0,0.0,0
VIN,2012,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
YEM,2012,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
ZAM,2012,0,0,0,0,7.0,4.0,7.0,0.0,0.0,0
ZIM,2012,0,0,0,0,7.0,4.0,8.0,0.0,0.0,0
AFG,2016,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
ALB,2016,0,0,0,0,6.0,3.0,6.0,0.0,0.0,0
ALG,2016,0,2,0,2,64.0,13.0,48.0,1.0,0.0,0
AND,2016,0,0,0,0,4.0,4.0,4.0,0.0,0.0,0
ANG,2016,0,0,0,0,26.0,7.0,10.0,0.0,0.0,0
ANT,2016,0,0,0,0,8.0,2.0,5.0,0.0,0.0,0
ARG,2016,3,1,0,4,215.0,26.0,80.0,1.0,0.0,0
ARM,2016,1,3,0,4,31.0,8.0,32.0,1.0,0.0,0
ARU,2016,0,0,0,0,7.0,4.0,6.0,0.0,0.0,0
ASA,2016,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
AUS,2016,8,11,10,29,420.0,31.0,194.0,1.0,0.0,0
AUT,2016,0,0,1,1,71.0,23.0,61.0,1.0,0.0,0
AZE,2016,1,7,10,18,56.0,15.0,62.0,1.0,0.0,0
BAH,2016,1,0,1,2,29.0,3.0,20.0,1.0,0.0,0
BAN,2016,0,0,0,0,6.0,5.0,7.0,0.0,0.0,0
BAR,2016,0,0,0,0,11.0,5.0,11.0,0.0,0.0,0
BDI,2016,0,1,0,1,9.0,3.0,9.0,1.0,0.0,0
BEL,2016,2,2,2,6,104.0,19.0,74.0,1.0,0.0,0
BEN,2016,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
BER,2016,0,0,0,0,8.0,5.0,8.0,0.0,0.0,0
BHU,2016,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0
BIH,2016,0,0,0,0,11.0,5.0,8.0,0.0,0.0,0
BIZ,2016,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
BLR,2016,1,4,4,9,120.0,22.0,86.0,1.0,0.0,0
BOL,2016,0,0,0,0,12.0,5.0,10.0,0.0,0.0,0
BOT,2016,0,0,0,0,12.0,3.0,7.0,0.0,0.0,0
BRA,2016,7,6,6,19,458.0,34.0,222.0,1.0,0.0,1
BRN,2016,1,1,0,2,33.0,4.0,20.0,1.0,0.0,0
BRU,2016,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
BUL,2016,0,1,2,3,50.0,14.0,51.0,1.0,0.0,0
BUR,2016,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
CAF,2016,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
CAM,2016,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
CAN,2016,4,3,15,22,309.0,31.0,175.0,1.0,0.0,0
CAY,2016,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
CGO,2016,0,0,0,0,10.0,5.0,9.0,0.0,0.0,0
CHA,2016,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
CHI,2016,0,0,0,0,42.0,16.0,36.0,0.0,0.0,0
CHN,2016,26,18,26,70,390.0,32.0,209.0,1.0,0.0,0
CIV,2016,1,0,1,2,12.0,6.0,12.0,1.0,0.0,0
CMR,2016,0,0,0,0,22.0,6.0,13.0,0.0,0.0,0
COD,2016,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
COK,2016,0,0,0,0,9.0,5.0,9.0,0.0,0.0,0
COL,2016,3,2,3,8,143.0,21.0,85.0,1.0,0.0,0
COM,2016,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
CPV,2016,0,0,0,0,5.0,4.0,5.0,0.0,0.0,0
CRC,2016,0,0,0,0,11.0,6.0,11.0,0.0,0.0,0
CRO,2016,5,3,2,10,85.0,18.0,47.0,1.0,0.0,0
CUB,2016,5,2,4,11,117.0,19.0,99.0,1.0,0.0,0
CYP,2016,0,0,0,0,15.0,6.0,19.0,0.0,0.0,0
CZE,2016,1,2,7,10,104.0,20.0,92.0,1.0,0.0,0
DEN,2016,2,6,7,15,117.0,16.0,67.0,1.0,0.0,0
DJI,2016,0,0,0,0,7.0,3.0,7.0,0.0,0.0,0
DMA,2016,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
DOM,2016,0,0,1,1,26.0,11.0,22.0,1.0,0.0,0
ECU,2016,0,0,0,0,37.0,12.0,29.0,0.0,0.0,0
EGY,2016,0,0,3,3,118.0,23.0,87.0,1.0,0.0,0
ERI,2016,0,0,0,0,12.0,2.0,6.0,0.0,0.0,0
ESA,2016,0,0,0,0,8.0,6.0,10.0,0.0,0.0,0
ESP,2016,7,4,6,17,306.0,28.0,146.0,1.0,0.0,0
EST,2016,0,0,1,1,46.0,13.0,31.0,1.0,0.0,0
ETH,2016,1,2,5,8,37.0,3.0,16.0,1.0,0.0,0
FIJ,2016,1,0,0,1,53.0,10.0,14.0,1.0,0.0,0
FIN,2016,0,0,1,1,54.0,17.0,55.0,1.0,0.0,0
FRA,2016,10,18,14,42,392.0,32.0,202.0,1.0,0.0,0
FSM,2016,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
GAB,2016,0,0,0,0,6.0,4.0,6.0,0.0,0.0,0
GAM,2016,0,0,0,0,4.0,3.0,4.0,0.0,0.0,0
GBR,2016,27,23,17,67,360.0,26.0,198.0,1.0,0.0,0
GBS,2016,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
GEO,2016,2,1,4,7,40.0,12.0,40.0,1.0,0.0,0
GEQ,2016,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
GER,2016,17,10,15,42,418.0,29.0,217.0,1.0,0.0,0
GHA,2016,0,0,0,0,13.0,5.0,12.0,0.0,0.0,0
GRE,2016,3,1,2,6,92.0,16.0,65.0,1.0,0.0,0
GRN,2016,0,1,0,1,6.0,2.0,4.0,1.0,0.0,0
GUA,2016,0,0,0,0,21.0,10.0,19.0,0.0,0.0,0
GUI,2016,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
GUM,2016,0,0,0,0,5.0,3.0,5.0,0.0,0.0,0
GUY,2016,0,0,0,0,6.0,2.0,7.0,0.0,0.0,0
HAI,2016,0,0,0,0,10.0,7.0,10.0,0.0,0.0,0
HKG,2016,0,0,0,0,36.0,9.0,32.0,0.0,0.0,0
HON,2016,0,0,0,0,23.0,7.0,8.0,0.0,0.0,0
HUN,2016,8,3,4,15,153.0,20.0,113.0,1.0,0.0,0
INA,2016,1,2,0,3,28.0,7.0,20.0,1.0,0.0,0
IND,2016,0,1,1,2,112.0,15.0,67.0,1.0,0.0,0
